WK,Date,MKT,Platform,Cluster,Category/Campaign,Change Note,Pending,Reference,Impact,Owner,
32,8/9/2024,CA,ADB,NB,CA - NB Regs - [G],Budget lowered from $1.6k to $1450 due to high iE%CCP,,,,Katy,
32,8/9/2024,CA,ADB,AVT,CA - AVT-S - [G],"Multiple lowered from 1.2 to 1.13 wuth base $1500, aim to spend $1695",,,,Katy,
32,8/9/2024,CA,ADB,AVT,CA - AVT-L - [G],Budget lowered from $500 to $400 due to high iE%CCP,,,,Katy,
32,8/8/2024,CA,Bing,Brand,Brand: Core - [D] [EXT],Lowered budget from $560 to $450 as spend yesterday is too high at $519 and CPA is $103 on WK31,,,,Katy,
33,8/12/2024,JP,Google,NB,JP_PMax,Enabled 'JP_PMax',,,,Katy,
33,8/12/2024,CA,Google,NB,NB,"Paused 12 water heater KW due to Solicitation of funds disapproval, labeled as 'Solicitation of funds Disapproval'",,,,Katy,
33,8/12/2024,CA,ADB,Brand,CA - Brand Core BMM - [G],Budget lowered from $1.1k to $950 to lower iE%CCP,4:50pm cst,,,Katy,
33,8/12/2024,CA,ADB,Brand,CA - Brand Plus - [G],Budget lowered from $700 to $550 to lower iE%CCP,4:50pm cst,,,Katy,
33,8/12/2024,CA,ADB,NB,CA - NB Regs - [G],Budget lowered from $1450 to $1400 to lower iE%CCP,4:50pm cst,,,Katy,
33,8/12/2024,CA,ADB,PB,CA - PB Non-AVT - [G],Budget lowered from $1k to $800 to lower iE%CCP,4:50pm cst,,,Katy,
33,8/12/2024,CA,ADB,PB,CA - PB AVT - [G],Budget lowered from $1.3k to $1.2k to lower iE%CCP,4:50pm cst,,,Katy,
33,8/12/2024,CA,ADB,AVT,CA - AVT-S - [G],"Mulitple lowered from 1.13 to 1, buet lowered from $1.5k to $1.3k",4:50pm cst,,,Katy,
33,8/13/2024,CA,Google,Brand,Brand: Core - [M/T] [EXT],"Test 50% traffic to MCS page, test named 'Brand Core LP 08.13.24' from 8/13 - 9/12.",,,,Katy,
33,8/13/2024,JP,Google,Brand,JP_Brand_Exact_AB指名,Budget increased from $1.5k to $1.6k as limited by budget,,,,Katy,
33,8/13/2024,JP,Yahoo,Brand,_YAB,Upper CPC cap increase from 500 to 600 as limited by bidding strategy,,,,Katy,
33,8/13/2024,US,ADB,PB,US - AVT_PB - [G],Multiple down from 1.1 to 1 and budget lowered from $22k to $20k,2:19pm cst,Lower because brand increase due to Walmart competition,,Katy,
33,8/13/2024,US,ADB,PB,US - Non AVT_PB - [G],Budget lowered from $22k to $19k,2:19pm cst,Lower because brand increase due to Walmart competition,,Katy,
33,8/13/2024,US,ADB,BAU,US - BAU - [G],Budget lowered from $6.5k to $5k,2:19pm cst,Lower because brand increase due to Walmart competition,,Katy,
33,8/13/2024,US,ADB,AVT,US - AVT_All - [G],Multiple down from 1.2 to 1 and budget lowered from $550 to $500,2:19pm cst,Lower because brand increase due to Walmart competition,,Katy,
33,8/13/2024,US,ADB,AVT,US - AVT_S & L - [G],Multiple down from 1.1 to 1 and budget lowered from $21k to $20k,2:19pm cst,Lower because brand increase due to Walmart competition,,Katy,
33,8/13/2024,CA,Google,Brand,Brand: Core - [M/T] [EXT] Brand Core LP 08.13.24,Added '_LPTest081324' in ref to 43 KW in trial campaign,,,,Katy,
33,8/13/2024,US,ADB,Brand,US - Brand Plus - [B],Multiple down from 1.1 to 1 and budget lowered from 600k to $500,3:29 pm cst,Lower because brand increase due to Walmart competition,,Katy,
33,8/13/2024,US,ADB,NB,US - NB Regs D - [B],"Multiple lowered from 1.5 to 1.3, aim to spend $780",3:29 pm cst,Lower because brand increase due to Walmart competition,,Katy,
33,8/13/2024,US,Google,NB,NB,"Changed 1410 KWs from old restaurant page to /cp page, 4.95% click penetration, 4.93% spend penetration. labeled 'restaurant /cp page'.",,,,Katy,
33,8/14/2024,CA,ADB,PB,CA - PB AVT - [G],Lowered budget from $1.2k to $1.1k as overall pacing is still high,4:14 pm cst,,,Katy,
33,8/14/2024,CA,ADB,Brand,CA - Brand Plus - [G],Lowered budget from $550 to $450 as overall pacing is still high,4:14 pm cst,,,Stacey,
33,8/14/2024,CA,ADB,Brand,CA - Brand Plus - [G],Lowered budget from $450 to $550,10;30pm,,,Stacey,
33,8/14/2024,CA,ADB,Brand,CA - Brand Core BMM - [G],budget $950 to $850,10;30pm,,,Stacey,
33,8/15/2024,CA,ADB,Brand,CA - Brand Plus - [G],Lowered budget from $550 to $450 as overall pacing is still high,1:32pm cst,,,Katy,
34,8/19/2024,CA,ADB,Brand,CA - Brand Plus - [G],Lowered budget from $450 to $350 (Aug $240k),6:02pm cst,,,Katy,
34,8/19/2024,CA,ADB,NB,CA - NB Regs - [G],Lowered budget from $1.4k to $1.1k,6:02pm cst,,,Katy,
34,8/19/2024,CA,ADB,AVT,CA - AVT-S - [G],Lowered budget from $1.3k to $1.2k,6:02pm cst,,,Katy,
34,8/19/2024,US,ADB,BAU,US - BAU - [G],Budget $5K to $7K,5:00 PM,,,Stacey,
34,8/19/2024,US,ADB,BAU,US - AVT_All - [G],Budget $500 to $700,5:00 PM,,,Stacey,
34,8/19/2024,US,ADB,BAU,US - AVT_S & L - [G],Budget $20K to $23K,5:00 PM,,,Stacey,
34,8/20/2024,US,ADB,AVT,US - AVT_All - [G],Budget $700 to $1000,4:00 PM,,,Stacey,
34,8/20/2024,US,ADB,AVT,US - AVT_S & L - [G],Budget $23K to $25K,4:00 PM,,,Stacey,
34,8/20/2024,US,ADB,BAU,US - BAU - [G],Budget $7k to $9K,4:00 PM,,,Stacey,
34,8/21/2024,CA,ADB,NB,CA - NB Regs - [G],Budget $1.1k to $1.2k,11:27pm cst,,,Katy,
34,8/22/2024,JP,ADB,Brand,JP - BR - [G],"Mulitple from 2 to 1, aiming to target $1200",10:52am cst,,,Katy,
34,8/22/2024,JP,Google,Brand,JP_Brand_Phrase_D,Bugdet lowered from $2.5k to $2k,,,,Katy,
34,8/23/2024,JP,Google,Brand,JP_Brand_Exact_AB指名,"Paused new RSA #703189541268 in Google as CTR lower than other RSAs and traffic is low, ad strength is only average",,,,Katy,
35,8/26/2024,CA,ADB,NB,CA - NB Regs - [G],"Budget $1.2k to $1350, to target Aug 75% iE%CCP",1pm cst,,,Katy,
35,8/26/2024,CA,ADB,PB,CA - PB Non-AVT - [G],Budget + from $800 to $850,1pm cst,,,Katy,
35,8/26/2024,CA,ADB,PB,CA - PB AVT - [G],Budget + from $1k to $1.2k,1pm cst,,,Katy,
35,8/26/2024,CA,ADB,AVT,CA - AVT-S - [G],Budget + from $1.2k to $1350,1pm cst,,,Katy,
35,8/26/2024,US,AVT,AVT,US - AVT_All - [G],Budget $1k to $1.5k,7pm cst,,,Katy,
35,8/26/2024,US,AVT,AVT,US - AVT_S & L - [G],Budget $25k to $26k,7pm cst,,,Katy,
35,8/26/2024,US,PB,AVT,US - AVT_PB - [G],"Budget $20k to $20,500",7pm cst,,,Katy,
35,8/27/2024,US,AVT,AVT,US - AVT_S & L - [G],Pulled back from $26k to $25k as Brand core spend increased from $10k to $14k today,10:41am cst,,,Katy,
35,8/27/2024,US,AVT,AVT,US - AVT_All - [G],Pulled back from $1.5k to $1k as Brand core spend increased from $10k to $14k today,10:41am cst,,,Katy,
35,8/27/2024,US,PB,AVT,US - AVT_PB - [G],"Budget $20500 to $19,500 as Brand core spend increased from $10k to $14k today",10:51am cst,,,Katy,
35,8/27/2024,JP,Google,Brand,JP_Brand_Phrase_D,Budget lowered from $2k to $1.3k as CPA still $637 and spend too high,,,,Katy,
35,8/27/2024,JP,ADB,Brand,JP - BR - [G],Budget lowered from $1.2k to $600 as CPA too high and cost need to be around $4k,,,,Katy,
35,8/27/2024,US,Bing,Brand,Brand: Core - [D] [EXT],"Budget lowered from $3225 to $3k, spent $3317 yesterday in this campaign",,,,Katy,
35,8/27/2024,US,ADB,Bing NB,US - NB Regs D - [B],"Mulitple lowered from 1.3 to 1.15, aiming to spend $690 (Cut due to Brand spend too much)",12:44pm cst,,,Katy,
35,8/28/2024,CA,Bing,Brand,Brand: Core - [D] [EXT],"Lowered budget from $450 to $350 because spent $442 yesterday, Bing daily spend target $500",,,,Katy,
35,8/28/2024,CA,ADB,Brand,CA - Brand Core BMM - [G],Budget lowered from $850 to $800 as Brand EXT overspent by $400 yesterday,12:50pm cst,,,Katy,
35,8/28/2024,CA,ADB,Brand,CA - Brand Plus - [G],Budget lowered from $350 to $300 as Brand EXT overspent by $400 yesterday,12:50pm cst,,,Katy,
35,8/28/2024,CA,ADB,Brand,CA - PB AVT - [G],Budget lowered from $1.2k to $1.1k as Brand EXT overspent by $400 yesterday,12:50pm cst,,,Katy,
35,8/30/2024,US,ADB,AVT,US - AVT_S & L - [G],Budget increased from $25k to $26k to push to $2.8m in G,11:14am cst,,,Katy,
35,8/30/2024,US,ADB,BAU,US - BAU - [G],Budget increased from $9k to $10k to push to $2.8m in G,11:14am cst,,,Katy,
35,8/30/2024,CA,ADB,Brand,CA - Brand Core BMM - [G],Budget increased from $800 to $850 to increase spend for long weekend,5pm cst,,,Katy,
35,8/30/2024,CA,ADB,Brand,CA - Brand Plus - [G],Budget increased from $300 to $350 to increase spend for long weekend,5pm cst,,,Katy,
36,9/7/2024,JP,ADB,Brand,JP - BR - [G],Budget $600 to $500,11:00 PM,CPA too high over $600+,,,
36,9/7/2024,JP,Google,Brand,JP_Brand_Phrase_D,amazon ビジネス; max cpc $8 to $6,,,,Stacey,
36,9/7/2024,JP,Google,Brand,JP_Brand_Phrase_D,amazon business; max cpc $3 to $5,,see if can drive regs,,Stacey,
36,9/7/2024,JP,Google,Brand,JP_Brand_Phrase_D,amazon ビジネス と は; max cpc $5 to $7,,see if can drive regs,,Stacey,
36,9/7/2024,JP,Google,Brand,JP_Brand_Phrase_D,Brand Discount; pause ad group due to lower spend & no regs,,,,Stacey,
37,9/12/2024,CA,ADB,PB,CA - PB AVT - [G],Budget $1.2k to $1.3K,,,,Stacey,
37,9/12/2024,CA,ADB,BAU,CA - NB Regs - [G],Budget $1350 to $1450,,,,Stacey,
38,9/16/2024,CA,ADB,AVT,CA - AVT-L - [G],Budget $400 to $500,,,,Stacey,
38,9/17/2024,JP,Google,NB,JP_PMax,tCPA update from $300 to $350 as daily spend is <$10,,,,Katy,
38,9/17/2024,"US, CA, JP",Google,All,All,PBDD sitelink launched,,,,Katy,
38,9/18/2024,JP,Yahoo,Brand,"_YAB - AVT, Brand - AVT, _YAB",Upper bid limit increased from 600 to 700,,,,Katy,
38,9/18/2024,JP,Google,Brand,JP_Brand_Exact_AB指名,Maximum CPC bid limit increased from $50 to $55 due to 'bid setting limited' status (73% of impressions are limited by your max. bid limit),,,,Katy,
38,9/18/2024,JP,Google,Brand,JP_Brand_Exact_AB指名,Budget increased from $1.6k to $1.8k to increse spend,,,,Katy,
38,9/18/2024,JP,Google,NB,JP_Discovery,Enabled JP_Discovery with $100 daily budget with $110 tCPA bidding.,,,,Katy,
38,9/18/2024,US,Google,PB,US - AVT_PB - [G],Budget lowered from $19k to $18k,11am cst,,,Katy,
38,9/18/2024,US,Google,PB,US - Non AVT_PB - [G],Budget lowered from $19k to $18k,11am cst,,,Katy,
38,9/18/2024,JP,Google,NB,JP_PMax,tCPA update from $350 to $400 as daily spend is <$10,,,,Katy,
38,9/19/2024,US,Google,BAU,US - BAU - [G],Budget lowered from $8k to $7k for 65% iE%CCP,2:12pm cst,,,Katy,
38,9/19/2024,US,Google,PB,US - Non AVT_PB - [G],Budget lowered from $18k to $16.5k for 65% iE%CCP,2:20pm cst,,,Katy,
38,9/19/2024,US,Google,PB,US - AVT_PB - [G],Budget lowered from $18k to $16.5k for 65% iE%CCP,2:20pm cst,,,Katy,
38,9/19/2024,US,Google,AVT,US - AVT_S & L - [G],Budget lowered from $24k to $23 for 65% iE%CCP,2:32pm cst,,,Katy,
38,9/19/2024,JP,Google,NB,General - [PHR],Enabled General - [PHR] at daily budget of $300 to target $3k spend per month for 4 regs,,,,Katy,
39,9/22/2024,US,ADB,AVT,US - AVT_S & L - [G],Budget $23K to $21K,,,,Stacey,
39,9/23/2024,CA,ADB,PB,CA - PB Non-AVT - [G],Budget from $850 to $1100 to increase iE%CCP to 75%,2:30pm cst,,,Katy,
39,9/23/2024,CA,ADB,AVT,CA - AVT-S - [G],Budget from $1350 to $1.5k to increase iE%CCP to 75%,2:30pm cst,,,Katy,
39,9/23/2024,CA,ADB,AVT,CA - AVT-L - [G],Budget from $500 to $550 to increase iE%CCP to 75%,2:30pm cst,,,Katy,
39,9/23/2024,CA,ADB,NB,CA - NB Regs - [B],Budget from $150 to $250 to increase iE%CCP to 75%,2:30pm cst,,,Katy,
39,9/23/2024,CA,ADB,PB,CA - PB AVT - [G],"Budget lowered from $1.3k to $1.2k as CPA too high at $204, driven by -25% lower CVR",2:30pm cst,,,Katy,
39,9/24/2024,CA,ADB,Brand,CA - Brand Prime - [G],"Increased budget from $50 to $75 as PBDD LU started, CPA LW efficient at $28.78",12:18pm cst,,,Katy,
39,9/24/2024,CA,ADB,NB,CA - NB Regs - [G],Increased budget from $1450 to $1525 to increase spend in CA for daily $8.3k,12:23pm cst,,,Katy,
39,9/24/2024,US,ADB,PB,US - AVT_PB - [G],Budget lowered from $16.5k to $15.5k for 65% iE%CCP,12:32pm cst,,,Katy,
39,9/24/2024,US,ADB,PB,US - Non AVT_PB - [G],Budget lowered from $16.5k to $15.5k for 65% iE%CCP,12:32pm cst,,,Katy,
39,9/24/2024,CA,ADB,NB,CA - NB Regs - [B],Budget lowered from $250 to $150 to target Bing CA $400 per day,12:53 pm cst,,,Katy,
39,9/24/2024,CA,Bing,Brand,Brand: Core - [D] [EXT],Budget lowered from $350 to $300 to tagert Bing CA $400 per day,12:53 pm cst,,,Katy,
39,9/24/2024,CA,ADB,Brand,CA - Brand Plus - [B],Budget lowered from $70 to $50 to tagert Bing CA $400 per day,12:53 pm cst,,,Katy,
39,9/24/2024,JP,Google,Brand,JP_Brand_Exact_AB指名,Budget increased from $1.8k to $2k as spend can be as high as $2.5k,,,,Katy,
39,9/24/2024,JP,Google,NB,NB 2024,Enabled NB 2024 with budget $200 and max CPC as $10,,,,Katy,
39,9/25/2024,US,ADB,BAU,US - BAU - [G],Budget lowered from $7k to $6k to lower NB spend as Brand will overspend $9.8k today due to increase in competition,11:29pm cst,,,Katy,
39,9/25/2024,US,ADB,AVT,US - AVT_PB - [G],Budget lowered from $15.5k to $14.5k to lower NB spend as Brand will overspend $9.8k today due to increase in competition,11:29pm cst,,,Katy,
39,9/25/2024,US,ADB,AVT,US - Non AVT_PB - [G],Budget lowered from $15.5k to $14.5k to lower NB spend as Brand will overspend $9.8k today due to increase in competition,11:29pm cst,,,Katy,
39,9/25/2024,US,ADB,AVT,US - AVT_S & L - [G],Budget lowered from $21k to $20k to lower NB spend as Brand will overspend $9.8k today due to increase in competition,11:29pm cst,,,Katy,
39,9/25/2024,CA,ADB,Brand,CA - Brand Core - [B],Budget lowered from $60 to $50 to target $450 Bing per day for Sep,12:26pm cst,,,Katy,
39,9/25/2024,CA,ADB,Brand,CA - Brand Plus - [B],Budget lowered from $50 to $40 to target $450 Bing per day for Sep,12:26pm cst,,,Katy,
39,9/25/2024,CA,Bing,Brand,Brand: Core - [D] [EXT],Budget lowered from $300 to $250 to target $450 Bing per day for Sep,,,,Katy,
39,9/25/2024,US,ADB,AVT,US - AVT_PB - [G],Budget lowered from $14.5k to $13.5k to lower NB spend as Brand core will overspend $11k today due to increase in competition,4:57pm cst,,,Katy,
39,9/25/2024,US,ADB,AVT,US - Non AVT_PB - [G],Budget lowered from $14.5k to $13.5k to lower NB spend as Brand core will overspend $11k today due to increase in competition,4:57pm cst,,,Katy,
39,9/26/2024,US,ADB,AVT,US - AVT_S & L - [G],Budget lowered from $20k to $18k to lower to 65% iE%CCP,3:13pm cst,,,Katy,
39,9/26/2024,CA,ADB,NB,CA - NB Regs - [G],Budget increased from $1525 to $1625 as today's cost is lower,3:13pm cst,,,Katy,
39,9/27/2024,JP,ADB,Brand,JP - BR - [G],Budget increased from $500 to $800,10:59am cst,,,Katy,
40,9/30/2024,US,Google,Brand,Brand: Core - [M/T] [EXT],"Budget increased from $2.2k to $2.5k as campaign is limited by budget, LW CPA $59.27",,,,Katy,
40,9/30/2024,US,ADB,AVT,US - AVT_S & L - [G],Budget - from $18k to $17k to pace on 65%,2:16pm cst,,,Katy,
40,9/30/2024,CA,ADB,AVT,CA - PB AVT - [G],Budget + from $1.2k to $1350 to pace on 75%,2:25pm cst,,,Katy,
40,9/30/2024,US,Google,Brand,Brand: Core - [M/T] [EXT],"Budget increased from $2.5k to $2.8k as campaign is limited by budget, LW CPA $59.27",,,,Katy,
40,9/30/2024,CA,Bing,Brand,Brand: Core - [D] [EXT],Budget lowered from $250 to $200 as Bing Brand targeting $250,,,,Katy,
40,10/1/2024,JP,Yahoo,Brand,Brand,CPC cap increased from 450 yen to 550 yen to push spend and regs,,,,Katy,
40,10/1/2024,CA,ADB,NB,CA - NB Regs - [G],Budget increased from $1625 to $1725 as 10/1 pacing is trending low at $7.3k in Google,1:05pm cst,,,Katy,
40,10/1/2024,CA,ADB,PB,CA - PB Non-AVT - [G],Budget increased from $1.1k to $1.2k as 10/1 pacing is trending low at $7.3k in Google,1:05pm cst,,,Katy,
40,10/1/2024,CA,ADB,PB,CA - PB AVT - [G],Budget increased from $1350 to $1450 as 10/1 pacing is trending low at $7.3k in Google,1:05pm cst,,,Katy,
40,10/1/2024,JP,Google,NB,NB Computer 2024,Budget increased from $200 to $400,,,,Katy,
41,10/7/2024,JP,Google,NB,General - [PHR],"Budget increased from $300 to $1k, 5 KW bids increased to $20. Added brand exact KW as negative list 'Brand Exact 2024'",,,,Katy,
41,10/7/2024,US,ADB,AVT,CA - AVT-L - [G],Budget $550 to $650,,,,Stacey,
41,10/8/2024,JP,ADB,Brand,JP - BR PHR - [G],Convert JP_Brand_Phrase_D from manual biddin to Adobe bidding at $1300,9:30am cst,,,Katy,
41,10/8/2024,JP,Goolge,Brand,JP_Brand_Exact_AB指名,Bugdet increased from $2k to $2.5k for PBDD traffic increase,,,,Katy,
41,10/7/2024,US,ADB,AVT,US - AVT_S & L - [G],Budget $17K to $16K,,,,,
41,10/8/2024,CA,ADB,NB,CA - NB Regs - [G]," Budget update from $1,725 to $1,825 to target daily $8.5k",4:28pm cst,,,Katy,
41,10/8/2024,CA,ADB,NB,CA - PB Non-AVT - [G], Budget update from $1.2k to $1.3k to target daily $8.5k,4:28pm cst,,,Katy,
41,10/8/2024,CA,ADB,NB,CA - PB AVT - [G]," Budget update from $1,450 to $1,550 to target daily $8.5k",4:28pm cst,,,Katy,
41,10/8/2024,US,Goolge,NB,Wholesale RLSA,"Changed 71 KWs for RLSA from simplify buying to /cp page, labeled 'RLSA Wholesale /CP'",,,,Katy,
41,10/8/2024,US,Goolge,NB,Wholesale AVT All,"Changed 353 KWs for AVT All from simplify buying to /cp page, labeled 'AVT All Wholesale /CP'",,,,Katy,
41,10/9/2024,CA,ADB,NB,CA - PB Non-AVT - [G],"Budget increased from $1.3k to $1.4k, aiming $8.5k per day",10:51am cst,,,Katy,
41,10/9/2024,CA,ADB,NB,CA - AVT-S - [G],"Budget increased from $1.5k to $1.6k, aiming $8.5k per day",10:51am cst,,,Katy,
41,10/9/2024,US,Bing,Brand,Brand: Core - [D] [EXT],"Budget increased from $3k to $3.5k as last 7 day avg $3k and we need to be at $4k, also yesterday only spent $1.6k",,,,Katy,
41,10/10/2024,CA,ADB,PB,CA - PB Non-AVT - [G],Multiple change from 1 to 1.2 as portfolio has been underspending,11:23am cst,,,Katy,
41,10/10/2024,CA,ADB,PB,CA - PB AVT - [G],Multiple change from 1 to 1.2 as portfolio has been underspending,11:23am cst,,,Katy,
41,10/10/2024,CA,ADB,NB,"CA - NB Regs - [G], CA - AVT-L - [G], CA - AVT-S - [G], CA - PB AVT - [G], CA - PB Non-AVT - [G]",Change minimum campaign limit from $1 to $5 per Adobe's suggestion,4pm cst,,,Katy,
41,10/11/2024,CA,ADB,AVT,CA - AVT-S - [G],Multiple change from 1 to 1.2 as portfolio has been underspending,10:41am cst,,,Katy,
41,10/11/2024,CA,ADB,NB,CA - NB Regs - [G],Multiple change from 1 to 1.2 as portfolio has been underspending,10:41am cst,,,Katy,
41,10/11/2024,CA,ADB,AVT,CA - AVT-L - [G],Multiple change from 1 to 1.2 as portfolio has been underspending,11am cst,,,Katy,
42,10/14/2024,US,Google,NB,Wholesale AVT PB,Changed simplify page to /cp for label 'AVT PB Wholesale /CP' on 790 KWs,,,,Katy,
42,10/14/2024,US,Google,Brand,"Brand: Core - [D] [EXT], [AVT-L] Brand: Core - [D] [EXT], [AVT-S] Brand: Core - [D] [EXT]",Maximum CPC bid limit increased from $10 to $13,,,,Katy,
42,10/14/2024,US,Google,Brand,"Brand: Core - [M/T] [EXT], [AVT-S] Brand: Core - [M/T] [EXT], [AVT-L] Brand: Core - [M/T] [EXT]",Maximum CPC bid limit increased from $8 to $10,,,,Katy,
42,10/14/2024,JP,Google,Brand,General - [PHR],Budget increased from $1k to $1.5k,,,,Katy,
42,10/14/2024,CA,ADB,PB,CA - PB Non-AVT - [G],"Budget increased from $1.4k to $1.5k, multiple is 1.2 so target $1.8k",4:52pm cst,,,Katy,
42,10/14/2024,CA,ADB,PB,CA - PB AVT - [G],"Budget increased from $1,550 to $1,650, multiple is 1.2 so target $1,980",4:52pm cst,,,Katy,
42,10/14/2024,CA,ADB,NB,CA - NB Regs - [G],"Budget increased from $1,825 to $1,875, multiple is 1.2 so target $2250",4:52pm cst,,,Katy,
42,10/14/2024,CA,ADB,NB,CA - NB Regs - [B],Budget increased from $150 to $200 to target total Bing $600 per day,5pm cst,,,Katy,
42,10/14/2024,CA,Bing,Brand,Brand: Core - [D] [EXT],Budget increased from $300 to $395 to target total Bing $600 per day,,,,Katy,
42,10/14/2024,US,Bing,Brand,Brand: Core - [D] [EXT],"Budget increased from $3.5k to $4k to target Brand core ext of $3k per day, CPA WK41 was around $75",,,,Katy,
42,10/14/2024,JP,Google,NB,JP_Discovery - 2,Enabled 'JP_Discovery - 2' and paused 'JP_Discovery' to change the campaign type from Discovery to Demand Gen as we need to use Max click bidding,,,,Katy,
42,10/15/2024,CA,Google,Brand,"Brand: Core - [D] [EXT], Brand: Core - [M/T] [EXT]",CPC cap increased from $10-$13,,,,Katy,
42,10/15/2024,CA,Google,Brand,"[AVT-S] Brand: Core - [D] [EXT], [AVT-L] Brand: Core - [D] [EXT]",CPC cap increased from $4.6 to $6.6,,,,Katy,
42,10/15/2024,CA,Google,Brand,[AVT-S] Brand: Core - [M/T] [EXT],CPC cap increased from $3 to $5,,,,Katy,
42,10/15/2024,US,Bing,Brand,Brand: Core - [D] [EXT],Budget cut from $4k to $3750 as 10/14 spend high at $4k,,,,Katy,
42,10/15/2024,US,ADB,NB,US - NB Regs D - [B],Budget cut from $600 to $400 as overall 10/14 spend too high at $5154,3:54pm cst,,,Katy,
42,10/16/2024,US,ADB,PB,US - AVT_PB - [G],Budget cut from $13500 to $12500 as Brand core spend increase,11:19am cst,,,Katy,
42,10/16/2024,US,ADB,PB,US - Non AVT_PB - [G],Budget cut from $13500 to $12500 as Brand core spend increase,11:19am cst,,,Katy,
42,10/16/2024,CA,ADB,PB,CA - PB AVT - [G],"Multiple 1.2 to 1 as pacing back to normal, budget lowered from $1650 to $1550",11:30am cst,,,Katy,
42,10/16/2024,CA,ADB,AVT,CA - AVT-L - [G],"Multiple 1.2 to 1 as pacing back to normal, budget $650 to $550",11:30am cst,,,Katy,
42,10/16/2024,CA,ADB,NB,CA - NB Regs - [G],"Multiple 1.2 to 1 as pacing back to normal, budget from $1875 to $1625",11:30am cst,,,Katy,
42,10/16/2024,CA,ADB,AVT,CA - AVT-S - [G],"Multiple 1.2 to 1 as pacing back to normal, budget lowered from $1600 to $1500",11:30am cst,,,Katy,
42,10/16/2024,CA,ADB,PB,CA - PB Non-AVT - [G],"Multiple 1.2 to 1 as pacing back to normal, budget lowered  from $1500 to $1400",11:30am cst,,,Katy,
42,10/17/2024,CA,ADB,NB,CA - NB Regs - [G],Budget increased from $1625 to $1725 as Brand spend has lowered comapred to yesterday,12:39am cst,,,Katy,
42,10/17/2024,CA,ADB,AVT,CA - AVT-S - [G],Budget increased from $1500 to $1600 as Brand spend has lowered comapred to yesterday,12:39am cst,,,Katy,
42,10/17/2024,CA,ADB,PB,CA - PB AVT - [G],Budget increased from $1550 to $1650 as Brand spend has lowered comapred to yesterday,12:39am cst,,,Katy,
42,10/18/2024,JP,Yahoo,Brand,"_YAB - AVT, Brand - AVT, _YAB",Budget cap increased from 700 JYP to 800 JYP due to 'limited bid strategy' status,,,,Katy,
