Keyword status	Keyword	Match type	Campaign	Ad group	Status	Impr.	Clicks	Cost	Final URL
Enabled	"""productos electrónicos al por mayor"""	Phrase match	MX - Shops	Shops_Wholesales_Electronics_Phrase	Limited	"5,048"	877	1547.6	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Shops_1209932700236
Enabled	comprar como empresa amazon	Broad match	MX - Generic AMZ	Generic_Purchasing_Enterprises_Broad	Limited	43	7	17.54	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_1544384905180
Enabled	amazon business para autónomos	Broad match	MX - Generic AMZ	Generic_Business Clients_Broad	Eligible	64	9	20.81	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_2279361871848
Enabled	"""toallitas húmedas al por mayor"""	Phrase match	MX - Janitorial	Tools_Wholesale_Phrase	Limited	28	4	4.32	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_437669849005
Enabled	"""mayorista de perfume"""	Phrase match	MX - Beauty	Fragrance_Wholesale_Phrase	Limited	"2,044"	379	612.07	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2278476657569
Enabled	[mayoristas de cosmética]	Exact match	MX - Beauty	Wholesalers_Cosmetics_Exact	Limited	430	49	84.35	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_862899085146
Enabled	[mobiliario de restaurante]	Exact match	MX - Food	Furniture_Restaurant_Exact	Limited	245	30	31.03	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_302336816076
Enabled	[mesas para restaurante]	Exact match	MX - Food	Furniture_Restaurant_Exact	Limited	269	31	33.71	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_3373900033
Enabled	[distribuidor tazas]	Exact match	MX - Food	Kitchen Tools_Distributor_Exact	Limited	12	4	32.07	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_509616870185
Enabled	"""equipo de radio profesional"""	Phrase match	MX - Electronics	Audio Components_Phrase	Limited	"1,120"	104	215.45	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_491727641713
Enabled	"""distribuidores de smartphone"""	Phrase match	MX - Electronics	Cell Phones_Distributor_Phrase	Limited	"1,100"	219	363.16	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_2283064088821
Enabled	[proveedores de accesorios para vehículos]	Exact match	MX - Automotive	Suppliers_Exact	Eligible	4	2	2.6	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_570281067297
Enabled	"""joyas de plata al por mayor"""	Phrase match	MX - Apparel	Accessories_Wholesales_Phrase	Limited	156	24	45.05	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_301279658624
Enabled	"""bisutería al por mayor"""	Phrase match	MX - Apparel	Accessories_Wholesales_Phrase	Limited	1	1	0.56	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_295369504293
Enabled	"""bolsas de tela al por mayor"""	Phrase match	MX - Apparel	Accessories_Wholesales_Phrase	Limited	361	41	54.02	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_304092014591
Enabled	"""venta al por mayor de artículos de limpieza"""	Phrase match	MX - Janitorial	Wholesales_Phrase	Limited	903	92	156.18	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_1435431453039
Enabled	"""venta al por mayor de productos de limpieza"""	Phrase match	MX - Janitorial	Wholesales_Phrase	Limited	13	3	2.18	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_302005915881
Enabled	[proveedores de artículos de limpieza]	Exact match	MX - Janitorial	Suppliers_Exact	Limited	354	29	57.03	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_818179079910
Enabled	"""mayorista de aromatizantes"""	Phrase match	MX - Janitorial	Odour_Wholesale_Phrase	Limited	105	16	19.64	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_388926462142
Enabled	"""artículos de limpieza para negocios"""	Phrase match	MX - Janitorial	Products_Phrase	Limited	"1,079"	44	117.62	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_1435431445639
Enabled	"""aromatizantes mayorista"""	Phrase match	MX - Janitorial	Odour_Wholesale_Phrase	Limited	182	35	59.22	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_2278479022929
Enabled	[artículos para peluquería]	Exact match	MX - Beauty	Products_Hair_Exact	Limited	38	2	2.19	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_301604996329
Enabled	[muebles para cafetería]	Exact match	MX - Food	Furniture_Restaurant_Exact	Limited	404	48	66.6	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_319594657562
Enabled	"""equipos de seguridad profesionales"""	Phrase match	MX - Crafts	Professional Tools_Phrase	Limited	899	64	106.55	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2334023858527
Enabled	[proveedores de accesorios para automóviles]	Exact match	MX - Automotive	Suppliers_Exact	Eligible	8	1	1.29	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_851053202104
Enabled	"""llaveros al por mayor"""	Phrase match	MX - Automotive	Exterior Accessories_Wholesale_Phrase	Eligible	134	24	30.88	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_295313563667
Enabled	[ropa para vender por mayoreo]	Exact match	MX - Apparel	Clothing_Exact	Limited	490	94	117.35	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_298722302614
Enabled	[comprar ropa al por mayor]	Exact match	MX - Apparel	Clothing_Exact	Limited	606	94	111.88	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_2859186988
Enabled	"""chalecos al por mayor"""	Phrase match	MX - Apparel	Tops_Wholesales_Phrase	Limited	82	16	34.52	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_47623259989
Enabled	[proveedor amazon]	Exact match	MX - Generic AMZ	Generic_Suppliers_Exact	Eligible	105	14	40.16	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_777037769213
Enabled	"""distribuidores de detergente"""	Phrase match	MX - Janitorial	Detergent_Distributor_Phrase	Limited	136	17	18.07	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_338872779536
Enabled	[cosméticos al por mayor]	Exact match	MX - Beauty	Wholesales_Cosmetics_Exact	Limited	2	1	0.31	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_296888273956
Enabled	[distribuidores productos para el cuidado de la piel]	Exact match	MX - Beauty	Skin Care_Distributors_Exact	Limited	12	3	3.9	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_895290322953
Enabled	[distribuidores desodorantes]	Exact match	MX - Beauty	Skin Care_Distributors_Exact	Limited	11	2	4.35	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_895290317033
Enabled	"""comprar sudaderas al por mayor"""	Phrase match	MX - Apparel	Tops_Wholesales_Phrase	Limited	172	24	36.95	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_324752124659
Enabled	"""ropa industrial"""	Phrase match	MX - Industrial	Clothing_Phrase	Eligible	"1,210"	129	200.64	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Industrial_302676136785
Enabled	[mayorista de papel higiénico]	Exact match	MX - Janitorial	Paper_Wholesale_Exact	Limited	125	17	21.56	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_562555165162
Enabled	[empresa amazon]	Exact match	MX - Generic AMZ	Generic_Bulk_Exact	Limited	264	63	39.02	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Generic_AMZ_342241774520
Enabled	"""productos lácteos al por mayor"""	Phrase match	MX - Food	Food_Wholesale_Phrase	Limited	979	124	291.43	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_1433807596302
Enabled	"""aperitivos a granel"""	Phrase match	MX - Food	Food_Bulk_Phrase	Limited	53	6	10.23	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_1435650065695
Enabled	"""harinas al por mayor"""	Phrase match	MX - Food	Food_Wholesale_Phrase	Limited	127	9	11.87	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_315044671630
Enabled	"""huevos al por mayor"""	Phrase match	MX - Food	Food_Wholesale_Phrase	Limited	265	24	29	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_325941271176
Enabled	"""artículos para autos"""	Phrase match	MX - Automotive	Supply_Phrase	Eligible	20	4	5.11	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_358028392745
Enabled	"""artículos para automóviles"""	Phrase match	MX - Automotive	Supply_Phrase	Eligible	54	9	12.42	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_1435731954650
Enabled	"""artículos para vehículos"""	Phrase match	MX - Automotive	Supply_Phrase	Eligible	205	39	50.48	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_1435731954930
Enabled	[proyectores para empresas]	Exact match	MX - Electronics	Camera_Exact	Limited	36	3	10.27	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_904644731197
Enabled	[sillas de peluquería]	Exact match	MX - Beauty	Furniture_Hair_Exact	Limited	11	1	0.94	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_48627255700
Enabled	"""tienda barberos"""	Phrase match	MX - Beauty	Shop_Hair_Phrase	Limited	13	2	2.11	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1349193915779
Enabled	"""productos de peluquería"""	Phrase match	MX - Beauty	Supplies_Hair_Phrase	Limited	49	7	4.84	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_297161046910
Enabled	"""suministros para restaurantes"""	Phrase match	MX - Food	Generic_Restaurant_Phrase	Limited	"3,906"	310	414.96	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_296749308929
Enabled	"""suministros de bar"""	Phrase match	MX - Food	Generic_Restaurant_Phrase	Limited	106	5	4.24	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_387575329158
Enabled	"""proveedores de fiestas"""	Phrase match	MX - Celebrations	Suppliers_Phrase	Eligible	10	2	3.22	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Celebrations_374762535971
Enabled	"""tv para negocios"""	Phrase match	MX - Electronics	Televisions_Phrase	Limited	163	8	23.72	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_750786830130
Enabled	[muebles de barbero]	Exact match	MX - Beauty	Furniture_Hair_Exact	Limited	78	5	6.24	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_388514621973
Enabled	[sillas de barbero]	Exact match	MX - Beauty	Furniture_Hair_Exact	Limited	337	19	28.39	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_301108537666
Enabled	[desodorantes mayorista]	Exact match	MX - Beauty	Skin Care_Wholesale_Exact	Limited	24	4	10	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_895290312153
Enabled	"""proveedores de barbería"""	Phrase match	MX - Beauty	Suppliers_Hair_Phrase	Limited	44	7	4.24	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2279233314931
Enabled	"""proveedores utensilios cocina"""	Phrase match	MX - Food	Food_Suppliers_Phrase	Limited	312	40	48.37	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_404306230240
Enabled	"""proveedores de café"""	Phrase match	MX - Food	Food_Suppliers_Phrase	Limited	"1,037"	96	178.44	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_320212569063
Enabled	"""proveedores fruta"""	Phrase match	MX - Food	Food_Suppliers_Phrase	Limited	75	7	11.23	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_356846170696
Enabled	[artículos de limpieza para autos]	Exact match	MX - Automotive	Cleaning_Exact	Eligible	28	3	3.84	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_768952948290
Enabled	"""productos para salón de belleza"""	Phrase match	MX - Beauty	Products_Cosmetics_Phrase	Limited	10	1	0.57	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1185756767165
Enabled	"""productos centro belleza"""	Phrase match	MX - Beauty	Products_Cosmetics_Phrase	Limited	505	39	38.12	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1436587942318
Enabled	"""productos de belleza profesionales"""	Phrase match	MX - Beauty	Products_Cosmetics_Phrase	Limited	735	78	53.24	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_298383179228
Enabled	"""computadoras al por mayor"""	Phrase match	MX - Electronics	Computers_Wholesale_Phrase	Eligible	74	19	21.45	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_296023585382
Enabled	"""productos para fiestas"""	Phrase match	MX - Celebrations	Products_Phrase	Eligible	38	7	9.36	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Celebrations_300711343640
Enabled	"""productos para eventos"""	Phrase match	MX - Celebrations	Products_Phrase	Eligible	422	53	142.62	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Celebrations_305602199173
Enabled	[cámaras desechables al por mayor]	Exact match	MX - Electronics	Camera_Wholesale_Exact	Limited	7	1	2.4	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_896360979304
Enabled	"""proveedores de huevos"""	Phrase match	MX - Food	Food_Suppliers_Phrase	Limited	34	2	1.13	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_430330124148
Enabled	"""mayorista de productos de papel"""	Phrase match	MX - Janitorial	Paper_Wholesale_Phrase	Eligible	"2,617"	310	608.02	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_2278479028249
Enabled	"""proveedor de productos para el cabello"""	Phrase match	MX - Beauty	Hair Styling_Supplier_Phrase	Limited	56	8	10.89	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_924289351320
Enabled	"""ropa de marca"""	Phrase match	MX - Apparel	Clothing_Phrase	Limited	406	64	78.46	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_1224114093
Enabled	"""teléfono móvil para empresas"""	Phrase match	MX - Electronics	Cell Phones_Phrase	Limited	14	6	7.16	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_2278824176093
Enabled	"""suministros de limpieza"""	Phrase match	MX - Janitorial	Supply_Phrase	Limited	"11,340"	629	1238.48	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_13426383175
Enabled	[aspiradoras industriales]	Exact match	MX - Janitorial	Floor Care_Exact	Limited	82	2	1.92	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_1656013242
Enabled	[distribuidores de pelucas]	Exact match	MX - Beauty	Hair Appliances_Distributors_Exact	Limited	5	1	1.37	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_355434058076
Enabled	"""ropa por mayoreo"""	Phrase match	MX - Apparel	Clothing_Phrase	Limited	"10,336"	"1,412"	1256.96	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_4399899690
Enabled	"""comprar ropa para vender"""	Phrase match	MX - Apparel	Clothing_Phrase	Limited	"2,617"	406	397.18	https://business.amazon.com.mx/es/cp/ropa-de-trabajo?ref=pd_sl_MX_Apparel_12608233118
Enabled	[café al por mayor]	Exact match	MX - Food	Food_Wholesale_Exact	Limited	3	1	0.88	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_338857596896
Enabled	"""teléfono móvil al por mayor"""	Phrase match	MX - Electronics	Cell Phones_Wholesale_Phrase	Limited	45	10	9.2	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_427815237018
Enabled	"""papel higiénico comercial"""	Phrase match	MX - Janitorial	Paper_Phrase	Limited	564	42	57.76	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_1436583012478
Enabled	"""mayoristas de artículos de limpieza"""	Phrase match	MX - Janitorial	Wholesalers_Phrase	Limited	"2,375"	219	341.62	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_407814474420
Enabled	"""proveedores de piezas de camiones"""	Phrase match	MX - Automotive	Suppliers_Phrase	Eligible	390	50	64.27	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_1435731961090
Enabled	[accesorios de barberos]	Exact match	MX - Beauty	Generic_Hair_Exact	Limited	23	2	6.18	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_437758797991
Enabled	"""herramientas industriales"""	Phrase match	MX - Industrial	Tools_Phrase	Limited	36	5	11.97	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Industrial_297297417050
Enabled	"""discos abrasivos"""	Phrase match	MX - Industrial	Abrasive Products_Phrase	Eligible	282	19	16.36	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Industrial_306317694673
Enabled	[compresor industrial]	Exact match	MX - Industrial	Tools_Exact	Limited	8	1	2.98	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Industrial_302312670464
Enabled	"""distribuidores de artículos de limpieza"""	Phrase match	MX - Janitorial	Sellers_Supplies_Phrase	Limited	"2,407"	104	211.34	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_844520494060
Enabled	"""proveedores de artículos de limpieza"""	Phrase match	MX - Janitorial	Suppliers_Phrase	Limited	309	20	16.26	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_755292416598
Enabled	"""proveedores de productos de limpieza"""	Phrase match	MX - Janitorial	Suppliers_Phrase	Limited	800	64	50.47	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_688829112
Enabled	"""proveedores de material de limpieza"""	Phrase match	MX - Janitorial	Suppliers_Phrase	Limited	"1,018"	69	56.16	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_299972305365
Enabled	"""proveedor de bolsas de basura"""	Phrase match	MX - Janitorial	Waste_Supplier_Phrase	Limited	410	35	51.16	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_358761128290
Enabled	"""suministros de limpieza industrial"""	Phrase match	MX - Janitorial	Floor Care_Phrase	Limited	637	37	40.25	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_304889335176
Enabled	"""laptops comerciales"""	Phrase match	MX - Electronics	Computers_Phrase	Limited	331	46	114.68	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Electronics_2280235883405
Enabled	"""bujías coche"""	Phrase match	MX - Automotive	Tools_Phrase	Limited	136	25	32.06	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_1437786258381
Enabled	"""inflador neumáticos recargable"""	Phrase match	MX - Automotive	Tools_Phrase	Eligible	15	2	2.57	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_1437786263261
Enabled	"""máquina cambiar neumáticos"""	Phrase match	MX - Automotive	Tools_Phrase	Limited	46	3	3.87	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Automotive_1437786266141
Enabled	[tienda para esteticistas]	Exact match	MX - Beauty	Shop_Cosmetics_Exact	Limited	3	2	3.4	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_862899087506
Enabled	"""máquinas de café profesionales"""	Phrase match	MX - Food	Coffee Machines_Phrase	Limited	"1,781"	202	279.52	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_328361389133
Enabled	[catálogo de limpieza]	Exact match	MX - Janitorial	Catalog_Exact	Limited	8	1	1.53	https://business.amazon.com.mx/es/cp/janitorial-sanitation?ref=pd_sl_MX_Janitorial_851053197984
Enabled	[perfume al por mayor]	Exact match	MX - Beauty	Fragrance_Wholesale_Exact	Limited	288	69	73.64	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_298984871744
Enabled	[mobiliario centro de estética]	Exact match	MX - Beauty	Furniture_Cosmetics_Exact	Limited	60	10	9.18	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2270106237104
Enabled	[muebles de salón belleza]	Exact match	MX - Beauty	Furniture_Cosmetics_Exact	Limited	165	8	9.9	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2334024466447
Enabled	"""muebles de salón belleza"""	Phrase match	MX - Beauty	Furniture_Cosmetics_Phrase	Limited	619	51	54.24	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1450083576906
Enabled	[trituradora de papel profesional]	Exact match	MX - Product AMZ	Office_Office Organization_Distributors_Exact	Eligible	34	3	7.77	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_332313770862
Enabled	"""distribuidor bebidas"""	Phrase match	MX - Food	Food_Distributor_Phrase	Limited	549	59	80.37	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_327898456314
Enabled	"""distribuidor de productos lácteos"""	Phrase match	MX - Food	Food_Distributor_Phrase	Limited	"1,563"	142	246.73	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_2279821648225
Enabled	"""distribuidor de bebidas"""	Phrase match	MX - Food	Food_Distributor_Phrase	Limited	"4,145"	526	731.34	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_304608505859
Enabled	"""proveedor de desodorantes"""	Phrase match	MX - Beauty	Skin Care_Supplier_Phrase	Limited	44	9	7.84	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_2334024460247
Enabled	"""lámparas al por mayor"""	Phrase match	MX - Beauty	Hair Appliances_Wholesale_Phrase	Eligible	25	3	2.57	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_892319920499
Enabled	"""muebles de peluquerías"""	Phrase match	MX - Beauty	Furniture_Hair_Phrase	Limited	"1,427"	92	163.81	https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_393740066328
Enabled	"""distribuidor de café"""	Phrase match	MX - Food	Food_Distributor_Phrase	Limited	211	29	29.36	https://business.amazon.com.mx/es/cp/food-service?ref=pd_sl_MX_Food_308276942839
Enabled	[equipamiento oficina]	Exact match	MX - Office	Products_Exact	Limited	158	4	12.43	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_298172948321
Enabled	[material papelería]	Exact match	MX - Office	Products_Exact	Limited	442	29	50.37	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_318715775439
Enabled	"""guillotinas profesionales"""	Phrase match	MX - Office	Trimmers_Phrase	Eligible	176	7	18.6	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_334907143876
Enabled	[trituradora de papel profesional]	Exact match	MX - Product AMZ	Office_Office Organization_Wholesalers_Exact	Limited	33	4	11.46	https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Product_AMZ_332313770862
Enabled	[accesorios de oficina]	Exact match	MX - Office	Generic_Exact	Eligible	637	48	99.11	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_300558994766
Enabled	[carteras mayorista]	Exact match	MX - Office	Office Supplies_Wholesalers_Exact	Limited	2	1	3.36	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_316943898143
Enabled	[cartulinas al por mayor]	Exact match	MX - Office	Adult Craft_Wholesale_Exact	Eligible	32	3	10.7	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_320676752351
Enabled	[guillotinas profesionales]	Exact match	MX - Office	Trimmers_Exact	Eligible	11	1	1.5	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_309437176696
Enabled	"""distribuidores de sellos"""	Phrase match	MX - Office	Tape_Distributors_Phrase	Limited	20	1	2.42	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_458357656708
Enabled	"""papel al por mayor"""	Phrase match	MX - Office	Paper_Wholesale_Phrase	Eligible	235	30	44.41	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_298805519494
Enabled	"""mayorista de sobres"""	Phrase match	MX - Office	Mail_Wholesalers_Phrase	Limited	12	1	7.38	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_517832636790
Enabled	[equipamiento de escritorio]	Exact match	MX - Office	Generic_Exact	Limited	179	19	31.03	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_845550577880
Enabled	[agendas escolares al por mayor]	Exact match	MX - Office	Office Supplies_Wholesale_Exact	Eligible	1	1	0.78	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_838669240054
Enabled	[carteras al por mayor]	Exact match	MX - Office	Office Supplies_Wholesale_Exact	Eligible	19	2	8.06	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_297548485913
Enabled	"""distribuidores de sillas de oficina"""	Phrase match	MX - Office	Office Furniture_Distributors_Phrase	Eligible	331	26	70.38	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_299558035614
Enabled	[trituradoras de papel profesionales]	Exact match	MX - Office	Trimmers_Exact	Eligible	18	2	3.25	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_931088774116
Enabled	[mobiliario oficina]	Exact match	MX - Office	Furniture_Exact	Limited	130	12	42.66	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_104309223
Enabled	[sobres al por mayor]	Exact match	MX - Office	Mail_Wholesale_Exact	Eligible	11	1	5.41	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_370894918527
Enabled	"""papeleras al por mayor"""	Phrase match	MX - Office	Office Furniture_Wholesale_Phrase	Eligible	"2,081"	167	312.34	https://business.amazon.com.mx/es/cp/office-supplies?ref=pd_sl_MX_Office_335961162457
