Search keyword report
"March 15, 2026 - March 28, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Impr.,Clicks,Cost,CTR,Impr. (Abs. Top) %,Keyword ID,Final URL,Search abs. top IS,Search lost abs. top IS (rank),Search exact match IS,Click share,Quality Score,Quality Score (hist.),Exp. CTR (hist.),Landing page exp. (hist.),Ad relevance (hist.),Base max. CPC,Conv. rate,Conversions,Avg. CPC,Cost / conv.
Enabled,"""suministro de soldadura""",Phrase match,MX - Crafts,Professional Tools_Procurement_Phrase,Limited,below first page bid,USD,1.67,245,21,31.57,8.57%,47.58%,566001606945,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_566001606945,< 10%,82.89%,< 10%,< 10%, --, --, --, --, --, --,0.00%,0.00,1.50,0.00
Enabled,"""suministro de extintores""",Phrase match,MX - Crafts,Professional Tools_Procurement_Phrase,Limited,below first page bid,USD,1.40,184,29,54.17,15.76%,62.36%,356074760329,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_356074760329,< 10%,79.73%,< 10%,< 10%, --, --, --, --, --, --,0.00%,0.00,1.87,0.00
Enabled,"""suministro de material de construcción""",Phrase match,MX - Crafts,Professional Tools_Procurement_Phrase,Limited,below first page bid,USD,2.89,108,7,16.90,6.48%,56.60%,2308185013084,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2308185013084,< 10%,81.58%,10.78%,< 10%, --, --, --, --, --, --,0.00%,0.00,2.41,0.00
Enabled,"""Proveedor de Ventilador""",Phrase match,MX - Crafts,Garden_Supplier_Phrase,Limited,below first page bid,USD,2.01,118,13,20.21,11.02%,23.28%,2281059984184,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2281059984184,< 10%,80.62%,19.05%,< 10%, --, --, --, --, --, --,0.00%,0.00,1.55,0.00
Enabled,"""herramientas para carpinteros""",Phrase match,MX - Crafts,Tools_Carpenters_Phrase,Limited,below first page bid,USD,1.05,69,12,7.82,17.39%,81.25%,341912272555,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_341912272555,< 10%,88.68%,< 10%,< 10%, --, --, --, --, --, --,0.00%,0.00,0.65,0.00
Enabled,"""artículos para trabajadores""",Phrase match,MX - Crafts,Products_Phrase,Limited,below first page bid,USD,1.67,467,33,43.75,7.07%,26.53%,963104467197,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_963104467197,< 10%,86.94%,100.00%,< 10%, --, --, --, --, --, --,0.00%,0.00,1.33,0.00
Enabled,"""distribuidor de productos químicos""",Phrase match,MX - Crafts,Professional Tools_Distributor_Phrase,Limited,below first page bid,USD,2.01,331,27,55.99,8.16%,44.94%,321026184631,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_321026184631,< 10%,78.91%,10.00%,< 10%, --, --, --, --, --, --,0.00%,0.00,2.07,0.00
Enabled,"""distribuidor de hornos""",Phrase match,MX - Crafts,Professional Tools_Distributor_Phrase,Limited,below first page bid,USD,2.01,197,28,38.50,14.21%,58.60%,509160975034,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_509160975034,< 10%,83.19%, --,< 10%, --, --, --, --, --, --,0.00%,0.00,1.37,0.00
Enabled,"""distribuidor de decoración""",Phrase match,MX - Crafts,Home Accessories_Distributor_Phrase,Limited,below first page bid,USD,2.89,108,9,17.48,8.33%,53.09%,2279847025655,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2279847025655,< 10%,77.87%,33.33%,14.36%, --, --, --, --, --, --,0.00%,0.00,1.94,0.00
Enabled,"""distribuidor de suministros""",Phrase match,MX - Crafts,Home Accessories_Distributor_Phrase,Limited,below first page bid,USD,3.47,"3,792",321,862.15,8.47%,59.00%,1944125721283,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_1944125721283,15.79%,67.63%,< 10%,21.90%, --, --, --, --, --, --,0.00%,0.00,2.69,0.00
Enabled,"""distribuidor de baterías""",Phrase match,MX - Crafts,Home Accessories_Distributor_Phrase,Limited,below first page bid,USD,2.89,46,1,3.05,2.17%,38.89%,373734812528,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_373734812528,< 10%,86.48%,< 10%,< 10%, --, --, --, --, --, --,0.00%,0.00,3.05,0.00
Enabled,"""grapadoras profesionales""",Phrase match,MX - Crafts,Crafts_Phrase,Limited,below first page bid,USD,4.16,263,6,26.84,2.28%,22.61%,357550071578,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_357550071578,< 10%,83.66%,13.64%,< 10%, --, --, --, --, --, --,0.00%,0.00,4.47,0.00
Enabled,"""proveedor de pegamento""",Phrase match,MX - Crafts,Professional Tools_Supplier_Phrase,Limited,below first page bid,USD,2.41,107,10,30.61,9.35%,45.19%,1627995863432,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_1627995863432,< 10%,78.25%,100.00%,< 10%, --, --, --, --, --, --,0.00%,0.00,3.06,0.00
Enabled,"""vendedores de cables""",Phrase match,MX - Crafts,Professional Tools_Sellers_Phrase,Limited,below first page bid,USD,1.40,284,27,36.90,9.51%,64.55%,418469982710,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_418469982710,< 10%,87.40%, --,< 10%, --, --, --, --, --, --,0.00%,0.00,1.37,0.00
Enabled,"""herramientas para plomero""",Phrase match,MX - Crafts,Tools_Plumbers_Phrase,Limited,below first page bid,USD,1.58,101,8,12.08,7.92%,62.37%,405577199458,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_405577199458,< 10%,80.52%,< 10%,11.40%, --, --, --, --, --, --,0.00%,0.00,1.51,0.00
Enabled,"""mayorista de cepillos""",Phrase match,MX - Crafts,Professional Tools_Wholesalers_Phrase,Limited,below first page bid,USD,0.37,11,1,1.40,9.09%,72.73%,817336577237,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_817336577237,14.04%,59.65%,100.00%,18.12%, --, --, --, --, --, --,0.00%,0.00,1.40,0.00
Enabled,"""mayorista de equipos""",Phrase match,MX - Crafts,Professional Tools_Wholesalers_Phrase,Limited,below first page bid,USD,8.60,"1,046",90,284.69,8.60%,52.33%,2279359428168,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2279359428168,14.11%,72.71%,10.00%,25.64%, --, --, --, --, --, --,0.00%,0.00,3.16,0.00
Enabled,"""juegos de herramientas profesionales""",Phrase match,MX - Crafts,Hand Tools_Phrase,Limited,below first page bid,USD,0.74,135,10,17.16,7.41%,73.23%,307534778075,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_307534778075,< 10%,85.13%,< 10%,< 10%, --, --, --, --, --, --,0.00%,0.00,1.72,0.00
Enabled,"""herramientas eléctricas profesionales""",Phrase match,MX - Crafts,Hand Tools_Phrase,Limited,below first page bid,USD,3.47,182,14,23.11,7.69%,66.29%,1263882423727,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_1263882423727,< 10%,87.81%, --,< 10%, --, --, --, --, --, --,0.00%,0.00,1.65,0.00
Enabled,"""herramientas manuales profesionales""",Phrase match,MX - Crafts,Hand Tools_Phrase,Limited,below first page bid,USD,0.01,776,71,115.14,9.15%,69.44%,365770967655,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_365770967655,< 10%,66.29%, --,< 10%, --, --, --, --, --, --,0.00%,0.00,1.62,0.00
Enabled,"""cepillos al por mayor""",Phrase match,MX - Crafts,Professional Tools_Bulk_Phrase,Limited,below first page bid,USD,5.98,16,4,9.02,25.00%,38.46%,1435201688291,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_1435201688291,< 10%,> 90%,< 10%,10.19%, --, --, --, --, --, --,0.00%,0.00,2.26,0.00
Enabled,"""almacenamiento al por mayor""",Phrase match,MX - Crafts,Professional Tools_Bulk_Phrase,Limited,below first page bid,USD,3.47,32,4,9.58,12.50%,15.63%,893555665330,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_893555665330,< 10%,85.82%, --,18.10%, --, --, --, --, --, --,0.00%,0.00,2.40,0.00
Enabled,"""hornos eléctricos profesionales""",Phrase match,MX - Crafts,Garden_Phrase,Limited,below first page bid,USD,0.25,211,23,37.09,10.90%,72.40%,2279247867989,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2279247867989,< 10%,80.60%,46.67%,11.07%, --, --, --, --, --, --,0.00%,0.00,1.61,0.00
Enabled,"""pantalón de trabajo hombre""",Phrase match,MX - Crafts,Professional Tools_Phrase,Limited,below first page bid,USD,0.50,17,3,3.16,17.65%,41.18%,915857045904,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_915857045904,< 10%,82.57%,< 10%,< 10%, --, --, --, --, --, --,0.00%,0.00,1.05,0.00
Enabled,"""equipos de seguridad profesionales""",Phrase match,MX - Crafts,Professional Tools_Phrase,Limited,below first page bid,USD,1.40,221,17,26.82,7.69%,16.99%,2334023858527,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2334023858527,< 10%,85.50%,20.93%,< 10%, --, --, --, --, --, --,0.00%,0.00,1.58,0.00
Enabled,"""suministro de bombas""",Phrase match,MX - Crafts,Fixtures_Procurement_Phrase,Limited,below first page bid,USD,2.01,316,20,41.39,6.33%,53.90%,2279247871429,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Crafts_2279247871429,< 10%,83.29%, --,< 10%, --, --, --, --, --, --,0.00%,0.00,2.07,0.00
Enabled,[descargar factura de amazon],Exact match,MX - Invoice AMZ,Invoicing_Exact,Limited,below first page bid,USD,2.41,2,1,3.03,50.00%,100.00%,937496109534,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_937496109534,33.33%,66.67%,33.33%,< 10%,3,3,Average,Below average,Below average, --,0.00%,0.00,3.03,0.00
Enabled,[solicitar factura amazon],Exact match,MX - Invoice AMZ,Invoicing_Exact,Limited,below first page bid,USD,4.99,23,4,25.56,17.39%,61.11%,363256620420,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_363256620420,19.30%,56.14%,30.51%,26.48%,3,3,Average,Below average,Below average, --,0.00%,0.00,6.39,0.00
Enabled,[factura pedidos amazon],Exact match,MX - Invoice AMZ,Invoicing_Exact,Eligible,,USD,12.37,38,9,60.95,23.68%,78.79%,2269388561739,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2269388561739,54.00%,46.00%,68.00%,47.65%,3,3,Average,Below average,Below average, --,0.00%,0.00,6.77,0.00
Enabled,[pedir factura amazon],Exact match,MX - Invoice AMZ,Invoicing_Exact,Limited,low quality,USD,5.98,54,7,24.47,12.96%,29.55%,789345109176,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_789345109176,15.12%,73.26%,51.16%,14.41%,1,1,Below average,Below average,Below average, --,0.00%,0.00,3.50,0.00
Enabled,"""como facturar en amazon mexico""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Eligible,,USD,4.99,91,19,74.37,20.88%,60.94%,2267599763010,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2267599763010,25.66%,61.18%,40.80%,25.38%,3,3,Average,Below average,Below average, --,0.00%,0.00,3.91,0.00
Enabled,"""como saber si facturan en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,4.99,57,3,16.90,5.26%,34.78%,2405195844640,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195844640,10.26%,74.36%,26.19%,< 10%,3,3,Average,Below average,Below average, --,0.00%,0.00,5.63,0.00
Enabled,"""facturar compras de amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Eligible,,USD,7.17,118,16,69.77,13.56%,62.20%,2013000219821,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2013000219821,29.48%,49.13%,47.47%,22.80%,4,4,Average,Below average,Average, --,0.00%,0.00,4.36,0.00
Enabled,"""como facturar de amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Eligible,,USD,7.17,11,3,22.66,27.27%,100.00%,2405195845640,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195845640,46.15%,38.46%,54.55%,73.37%,3,3,Average,Below average,Below average, --,0.00%,0.00,7.55,0.00
Enabled,"""facturar compras amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,2.89,7,1,3.32,14.29%,33.33%,2013000219781,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2013000219781,20.00%,60.00%,60.00%,25.05%,5,5,Average,Below average,Above average, --,0.00%,0.00,3.32,0.00
Enabled,"""factura en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,2.89,41,3,7.85,7.32%,72.00%,1212993850476,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_1212993850476,32.14%,57.14%,47.06%,33.34%,4,4,Average,Below average,Average, --,0.00%,0.00,2.62,0.00
Enabled,"""facturar en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,2.41,66,5,11.96,7.58%,46.81%,1990602979189,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_1990602979189,14.57%,70.86%,31.13%,14.50%,4,4,Average,Below average,Average, --,0.00%,0.00,2.39,0.00
Enabled,"""como facturar amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,7.17,59,9,43.73,15.25%,72.22%,2405195843880,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195843880,42.62%,44.26%,58.62%,38.57%,3,3,Average,Below average,Below average, --,0.00%,0.00,4.86,0.00
Enabled,"""como pedir factura en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,4.16,55,4,15.15,7.27%,41.46%,2288447352194,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2288447352194,13.82%,69.92%,31.18%,11.46%,3,3,Average,Below average,Below average, --,0.00%,0.00,3.79,0.00
Enabled,"""puedo facturar en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,1.16,15,1,1.79,6.67%,50.00%,2405195844400,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195844400,21.74%,65.22%,50.00%,19.55%,4,4,Average,Below average,Average, --,0.00%,0.00,1.79,0.00
Enabled,"""factura de amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,3.47,99,24,221.47,24.24%,83.54%,2405195844360,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195844360,37.93%,21.26%,44.97%,33.53%,5,5,Average,Below average,Above average, --,0.00%,0.00,9.23,0.00
Enabled,"""amazon facturacion""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,4.16,108,21,70.09,19.44%,57.14%,2405195843720,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195843720,24.44%,57.22%,42.78%,28.13%,4,4,Average,Below average,Average, --,0.00%,0.00,3.34,0.00
Enabled,"""cómo facturar en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,7.17,324,39,177.07,12.04%,59.90%,2405195844200,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195844200,33.07%,55.20%,62.81%,27.44%,4,4,Average,Below average,Average, --,0.00%,0.00,4.54,0.00
Enabled,"""como puedo facturar en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,0.45,118,18,93.54,15.25%,73.68%,2405195844680,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195844680,45.90%,45.90%,65.96%,41.48%,6,6,Above average,Below average,Average, --,0.00%,0.00,5.20,0.00
Enabled,"""como facturar en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Eligible,,USD,7.85,"1,366",234,1086.54,17.13%,65.38%,2206648078318,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2206648078318,35.73%,45.88%,54.42%,30.48%,3,3,Average,Below average,Below average, --,0.00%,0.00,4.64,0.00
Enabled,"""amazon com mx factura""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,0.72,17,5,8.81,29.41%,90.00%,2405195845800,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195845800,47.37%,42.11%,55.56%,37.59%,5,5,Above average,Below average,Below average, --,0.00%,0.00,1.76,0.00
Enabled,"""como solicitar factura en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,4.16,47,4,16.70,8.51%,44.44%,2267602131570,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2267602131570,13.33%,70.00%,30.00%,19.68%,3,3,Average,Below average,Below average, --,0.00%,0.00,4.18,0.00
Enabled,"""facturas amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,5.98,75,4,12.97,5.33%,57.14%,973920664291,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_973920664291,23.14%,60.33%,37.74%,23.46%,4,4,Average,Below average,Average, --,0.00%,0.00,3.24,0.00
Enabled,"""como sacar factura en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,4.99,55,8,47.16,14.55%,64.71%,2405195844840,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195844840,23.66%,66.67%,35.14%,18.36%,3,3,Average,Below average,Below average, --,0.00%,0.00,5.90,0.00
Enabled,"""como facturar una tarjeta de regalo de amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,low quality,USD,4.99,30,5,28.59,16.67%,56.52%,2405195845560,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195845560,17.81%,61.64%,31.43%,22.38%,1,1,Below average,Below average,Below average, --,0.00%,0.00,5.72,0.00
Enabled,"""facturar amazon mexico""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Eligible,,USD,7.17,288,45,217.47,15.63%,68.09%,2013000219741,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2013000219741,32.66%,47.85%,49.20%,28.69%,3,3,Average,Below average,Below average, --,0.00%,0.00,4.83,0.00
Enabled,"""amazon mexico factura""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,5.98,17,2,7.70,11.76%,70.00%,2405195844440,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195844440,25.93%,62.96%,38.46%,18.57%,4,4,Average,Below average,Average, --,0.00%,0.00,3.85,0.00
Enabled,"""seller central""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,low quality,USD,2.01,47,3,11.50,6.38%,28.57%,557918251,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_557918251,< 10%,81.49%,< 10%,< 10%,1,1,Below average,Below average,Below average, --,0.00%,0.00,3.83,0.00
Enabled,"""pedir factura en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,1.59,134,11,43.48,8.21%,67.53%,363759103099,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_363759103099,36.11%,54.17%,51.94%,19.84%,3,3,Average,Below average,Below average, --,0.00%,0.00,3.95,0.00
Enabled,"""se puede facturar en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,3.47,102,19,65.30,18.63%,60.00%,2267717899885,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2267717899885,23.33%,60.00%,39.77%,23.18%,4,4,Average,Below average,Average, --,0.00%,0.00,3.44,0.00
Enabled,"""facturar amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Eligible,,USD,10.32,245,27,148.84,11.02%,68.94%,1434394034768,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_1434394034768,36.63%,46.20%,55.65%,32.69%,5,5,Average,Below average,Above average, --,0.00%,0.00,5.51,0.00
Enabled,"""facturacion amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Eligible,,USD,7.17,198,38,130.13,19.19%,71.77%,809831366616,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_809831366616,32.48%,48.54%,44.78%,32.79%,5,5,Average,Below average,Above average, --,0.00%,0.00,3.42,0.00
Enabled,"""como facturar mis compras en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,4.99,49,9,49.48,18.37%,50.00%,2405195844600,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195844600,25.40%,65.08%,52.17%,27.27%,3,3,Average,Below average,Below average, --,0.00%,0.00,5.50,0.00
Enabled,[factura amazon],Exact match,MX - Invoice AMZ,Invoice_Exact,Limited,below first page bid,USD,7.17,498,59,276.03,11.85%,68.46%,363253437100,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_363253437100,31.24%,52.83%,45.57%,36.51%,5,5,Average,Below average,Above average, --,0.00%,0.00,4.68,0.00
Enabled,"""facturacion amazon mexico""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,4.99,49,9,32.06,18.37%,75.76%,2266250318346,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2266250318346,40.32%,41.94%,56.14%,39.78%,4,4,Average,Below average,Average, --,0.00%,0.00,3.56,0.00
Enabled,"""facturacion en amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,3.47,11,2,6.08,18.18%,50.00%,2405195844880,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_2405195844880,18.18%,68.18%,44.44%,22.58%,5,5,Average,Below average,Above average, --,0.00%,0.00,3.04,0.00
Enabled,"""amazon factura""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,10.32,207,32,144.14,15.46%,59.03%,363476382413,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_363476382413,28.43%,55.52%,47.78%,31.20%,4,4,Average,Below average,Average, --,0.00%,0.00,4.50,0.00
Enabled,[facturación amazon],Exact match,MX - Invoice AMZ,Invoice_Exact,Eligible,,USD,4.99,66,7,26.17,10.61%,65.79%,924896614464,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_924896614464,29.55%,48.86%,44.32%,28.13%,4,4,Average,Below average,Average, --,0.00%,0.00,3.74,0.00
Enabled,"""merch by amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,low quality,USD,7.17,114,7,17.76,6.14%,68.49%,340764820204,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_340764820204,22.73%,65.91%,41.98%,27.50%,1,1,Below average,Below average,Below average, --,0.00%,0.00,2.54,0.00
Enabled,"""a cuenta amazon""",Phrase match,MX - Invoice AMZ,Invoice_Phrase,Limited,below first page bid,USD,1.33,487,65,136.90,13.35%,63.96%,1599183172056,https://business.amazon.com.mx/es/cp/selection?ref=pd_sl_MX_Invoice_AMZ_1599183172056,14.21%,71.31%,25.63%,15.78%, --, --, --, --, --, --,0.00%,0.00,2.11,0.00
Enabled,[desodorantes mayorista],Exact match,MX - Beauty,Skin Care_Wholesale_Exact,Limited,below first page bid,USD,1.10,17,4,10.00,23.53%,87.50%,895290312153,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_895290312153,53.85%,46.15%,61.54%,66.37%,3,3,Average,Below average,Below average, --,0.00%,0.00,2.50,0.00
Enabled,[distribuidores desodorantes],Exact match,MX - Beauty,Skin Care_Distributors_Exact,Limited,below first page bid,USD,2.28,1,1,3.38,100.00%,100.00%,895290317033,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_895290317033,33.33%,66.67%,33.33%,40.02%, --, --, --, --, --,0.76,0.00%,0.00,3.38,0.00
Enabled,[distribuidores productos para el cuidado de la piel],Exact match,MX - Beauty,Skin Care_Distributors_Exact,Limited,below first page bid,USD,1.10,6,1,1.21,16.67%,66.67%,895290322953,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_895290322953,44.44%,55.56%,66.67%,71.88%, --, --, --, --, --,0.31,0.00%,0.00,1.21,0.00
Enabled,"""productos de peluquería""",Phrase match,MX - Beauty,Supplies_Hair_Phrase,Limited,below first page bid,USD,0.56,49,7,4.84,14.29%,63.41%,297161046910,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_297161046910,< 10%,> 90%,< 10%,< 10%, --, --, --, --, --,0.81,0.00%,0.00,0.69,0.00
Enabled,[muebles de barbero],Exact match,MX - Beauty,Furniture_Hair_Exact,Limited,below first page bid,USD,2.73,36,2,2.32,5.56%,86.21%,388514621973,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_388514621973,11.11%,88.89%,12.89%,26.28%, --,3,Average,Below average,Below average,0.92,0.00%,0.00,1.16,0.00
Enabled,"""tienda barberos""",Phrase match,MX - Beauty,Shop_Hair_Phrase,Limited,below first page bid,USD,1.40,13,2,2.11,15.38%,80.00%,1349193915779,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1349193915779,< 10%,> 90%,16.67%,12.88%, --, --, --, --, --,0.97,0.00%,0.00,1.06,0.00
Enabled,[sillas de barbero],Exact match,MX - Beauty,Furniture_Hair_Exact,Limited,below first page bid,USD,1.67,167,11,16.24,6.59%,81.41%,301108537666,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_301108537666,< 10%,> 90%,10.40%,16.93%,3,3,Average,Below average,Below average,1.67,0.00%,0.00,1.48,0.00
Enabled,"""proveedor de productos para el cabello""",Phrase match,MX - Beauty,Hair Styling_Supplier_Phrase,Limited,below first page bid,USD,1.16,26,4,4.05,15.38%,65.22%,924289351320,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_924289351320,< 10%,> 90%, --,12.07%, --, --, --, --, --,1.16,0.00%,0.00,1.01,0.00
Enabled,"""accesorios de peluquería""",Phrase match,MX - Beauty,Generic_Hair_Phrase,Limited,below first page bid,USD,0.09,359,29,31.59,8.08%,63.77%,1092773780,https://business.amazon.com.mx/es/cp/belleza-cuidado-del-cabello?ref=pd_sl_MX_Beauty_1092773780,< 10%,> 90%,11.11%,< 10%, --, --, --, --, --,0.01,0.00%,0.00,1.09,0.00
